question_ID,source,stage,reference_step,predicted_step,reference_role,predicted_role,role_correct,step_exact,step_within_5,absolute_step_error,steps,method,step_confidence,call_log_directory
travelplanner__300,travelplanner,reduction_drop,187,31,manager_agent,manager_agent,True,False,False,156,245,segmented_choice,0.37,results/full/calls/travelplanner__300
travelplanner__301,travelplanner,final_wrong,69,37,verifier_agent,stay_agent,False,False,False,32,72,segmented_choice,0.28,results/full/calls/travelplanner__301
travelplanner__302,travelplanner,reduction_drop,35,34,stay_agent,stay_agent,True,False,True,1,116,segmented_choice,0.22,results/full/calls/travelplanner__302
travelplanner__303,travelplanner,final_wrong,119,114,stay_agent,stay_agent,True,False,True,5,429,segmented_choice,0.55,results/full/calls/travelplanner__303
travelplanner__304,travelplanner,final_wrong,139,28,manager_agent,manager_agent,True,False,False,111,146,segmented_choice,0.17,results/full/calls/travelplanner__304
travelplanner__305,travelplanner,recall_miss,7,1,manager_agent,manager_agent,True,False,False,6,23,segmented_choice,0.29,results/full/calls/travelplanner__305
travelplanner__306,travelplanner,final_wrong,67,174,transport_agent,manager_agent,False,False,False,107,189,segmented_choice,0.44,results/full/calls/travelplanner__306
travelplanner__307,travelplanner,reduction_drop,88,87,stay_agent,stay_agent,True,False,True,1,192,segmented_choice,0.29,results/full/calls/travelplanner__307
travelplanner__308,travelplanner,final_wrong,229,127,verifier_agent,verifier_agent,True,False,False,102,236,segmented_choice,0.15,results/full/calls/travelplanner__308
travelplanner__309,travelplanner,recall_miss,46,45,stay_agent,stay_agent,True,False,True,1,169,segmented_choice,0.27,results/full/calls/travelplanner__309
travelplanner__310,travelplanner,direct_wrong,18,28,manager_agent,manager_agent,True,False,False,10,35,full_context,0.31,results/full/calls/travelplanner__310
travelplanner__311,travelplanner,reduction_drop,26,77,Task_Planner,manager_agent,False,False,False,51,212,segmented_choice,0.1,results/full/calls/travelplanner__311
travelplanner__312,travelplanner,reduction_drop,5,8,manager_agent,manager_agent,True,False,True,3,185,segmented_choice,0.18,results/full/calls/travelplanner__312
travelplanner__313,travelplanner,recall_miss,128,93,stay_agent,food_attr_agent,False,False,False,35,228,segmented_choice,0.29,results/full/calls/travelplanner__313
travelplanner__314,travelplanner,recall_miss,68,65,stay_agent,verifier_agent,False,False,True,3,127,segmented_choice,0.18,results/full/calls/travelplanner__314
travelplanner__315,travelplanner,reduction_drop,180,77,manager_agent,stay_agent,False,False,False,103,196,segmented_choice,0.6,results/full/calls/travelplanner__315
travelplanner__316,travelplanner,recall_miss,6,198,Computer_terminal,manager_agent,False,False,False,192,201,segmented_choice,0.16,results/full/calls/travelplanner__316
travelplanner__317,travelplanner,final_wrong,40,5,Task_Planner,transport_agent,False,False,False,35,199,segmented_choice,0.32,results/full/calls/travelplanner__317
travelplanner__318,travelplanner,recall_miss,110,124,Task_Planner,manager_agent,False,False,False,14,131,segmented_choice,0.39,results/full/calls/travelplanner__318
travelplanner__319,travelplanner,recall_miss,113,128,transport_agent,stay_agent,False,False,False,15,169,segmented_choice,0.47,results/full/calls/travelplanner__319
travelplanner__320,travelplanner,final_wrong,178,134,stay_agent,food_attr_agent,False,False,False,44,234,segmented_choice,0.3,results/full/calls/travelplanner__320
travelplanner__321,travelplanner,recall_miss,49,120,transport_agent,food_attr_agent,False,False,False,71,210,segmented_choice,0.38,results/full/calls/travelplanner__321
travelplanner__322,travelplanner,final_wrong,44,5,transport_agent,transport_agent,True,False,False,39,242,segmented_choice,0.24,results/full/calls/travelplanner__322
travelplanner__323,travelplanner,reduction_drop,24,103,manager_agent,transport_agent,False,False,False,79,210,segmented_choice,0.11,results/full/calls/travelplanner__323
travelplanner__324,travelplanner,final_wrong,191,110,manager_agent,manager_agent,True,False,False,81,198,segmented_choice,0.19,results/full/calls/travelplanner__324
travelplanner__325,travelplanner,final_wrong,227,103,stay_agent,stay_agent,True,False,False,124,234,segmented_choice,0.22,results/full/calls/travelplanner__325
travelplanner__326,travelplanner,recall_miss,107,56,food_attr_agent,stay_agent,False,False,False,51,139,segmented_choice,0.2,results/full/calls/travelplanner__326
travelplanner__327,travelplanner,recall_miss,183,188,verifier_agent,manager_agent,False,False,True,5,198,segmented_choice,0.17,results/full/calls/travelplanner__327
travelplanner__328,travelplanner,reduction_drop,119,163,stay_agent,manager_agent,False,False,False,44,170,segmented_choice,0.18,results/full/calls/travelplanner__328
travelplanner__329,travelplanner,recall_miss,84,85,stay_agent,manager_agent,False,False,True,1,238,segmented_choice,0.23,results/full/calls/travelplanner__329
travelplanner__330,travelplanner,final_wrong,22,4,manager_agent,manager_agent,True,False,False,18,31,segmented_choice,0.42,results/full/calls/travelplanner__330
travelplanner__331,travelplanner,final_wrong,106,48,stay_agent,stay_agent,True,False,False,58,117,segmented_choice,0.34,results/full/calls/travelplanner__331
travelplanner__332,travelplanner,direct_wrong,4,14,manager_agent,manager_agent,True,False,False,10,23,full_context,0.39,results/full/calls/travelplanner__332
travelplanner__333,travelplanner,correct,34,34,Computer_terminal,stay_agent,False,True,True,0,135,segmented_choice,0.35,results/full/calls/travelplanner__333
travelplanner__334,travelplanner,recall_miss,44,43,stay_agent,stay_agent,True,False,True,1,155,segmented_choice,0.21,results/full/calls/travelplanner__334
travelplanner__335,travelplanner,recall_miss,25,46,transport_agent,stay_agent,False,False,False,21,162,segmented_choice,0.58,results/full/calls/travelplanner__335
travelplanner__336,travelplanner,recall_miss,151,13,verifier_agent,verifier_agent,True,False,False,138,158,segmented_choice,0.42,results/full/calls/travelplanner__336
travelplanner__337,travelplanner,recall_miss,44,28,transport_agent,stay_agent,False,False,False,16,100,segmented_choice,0.23,results/full/calls/travelplanner__337
travelplanner__338,travelplanner,final_wrong,142,36,manager_agent,food_attr_agent,False,False,False,106,149,segmented_choice,0.26,results/full/calls/travelplanner__338
travelplanner__339,travelplanner,recall_miss,78,29,food_attr_agent,stay_agent,False,False,False,49,151,segmented_choice,0.44,results/full/calls/travelplanner__339
travelplanner__340,travelplanner,recall_miss,81,9,manager_agent,manager_agent,True,False,False,72,90,segmented_choice,0.34,results/full/calls/travelplanner__340
travelplanner__341,travelplanner,final_wrong,32,106,Task_Planner,manager_agent,False,False,False,74,113,segmented_choice,0.32,results/full/calls/travelplanner__341
travelplanner__342,travelplanner,recall_miss,91,28,Computer_terminal,stay_agent,False,False,False,63,92,segmented_choice,0.48,results/full/calls/travelplanner__342
travelplanner__343,travelplanner,recall_miss,64,88,stay_agent,manager_agent,False,False,False,24,95,segmented_choice,0.16,results/full/calls/travelplanner__343
travelplanner__344,travelplanner,final_wrong,96,28,verifier_agent,stay_agent,False,False,False,68,103,segmented_choice,0.39,results/full/calls/travelplanner__344
travelplanner__345,travelplanner,recall_miss,41,43,Task_Planner,manager_agent,False,False,True,2,113,segmented_choice,0.15,results/full/calls/travelplanner__345
travelplanner__346,travelplanner,recall_miss,53,6,Task_Planner,manager_agent,False,False,False,47,184,segmented_choice,0.2,results/full/calls/travelplanner__346
travelplanner__347,travelplanner,recall_miss,64,49,stay_agent,stay_agent,True,False,False,15,122,segmented_choice,0.32,results/full/calls/travelplanner__347
travelplanner__348,travelplanner,recall_miss,149,67,stay_agent,stay_agent,True,False,False,82,198,segmented_choice,0.23,results/full/calls/travelplanner__348
travelplanner__349,travelplanner,final_wrong,22,143,stay_agent,manager_agent,False,False,False,121,146,segmented_choice,0.16,results/full/calls/travelplanner__349
travelplanner__350,travelplanner,recall_miss,21,113,Computer_terminal,manager_agent,False,False,False,92,116,segmented_choice,0.29,results/full/calls/travelplanner__350
travelplanner__351,travelplanner,recall_miss,16,22,transport_agent,stay_agent,False,False,False,6,147,segmented_choice,0.39,results/full/calls/travelplanner__351
travelplanner__352,travelplanner,recall_miss,126,17,verifier_agent,verifier_agent,True,False,False,109,184,segmented_choice,0.4,results/full/calls/travelplanner__352
travelplanner__353,travelplanner,reduction_drop,65,32,manager_agent,manager_agent,True,False,False,33,70,segmented_choice,0.31,results/full/calls/travelplanner__353
travelplanner__354,travelplanner,final_wrong,111,26,manager_agent,stay_agent,False,False,False,85,114,segmented_choice,0.23,results/full/calls/travelplanner__354
travelplanner__355,travelplanner,reduction_drop,110,182,stay_agent,verifier_agent,False,False,False,72,207,segmented_choice,0.08,results/full/calls/travelplanner__355
travelplanner__356,travelplanner,recall_miss,156,5,food_attr_agent,transport_agent,False,False,False,151,202,segmented_choice,0.31,results/full/calls/travelplanner__356
travelplanner__357,travelplanner,direct_wrong,4,14,manager_agent,manager_agent,True,False,False,10,23,full_context,0.52,results/full/calls/travelplanner__357
travelplanner__358,travelplanner,recall_miss,48,86,transport_agent,verifier_agent,False,False,False,38,126,segmented_choice,0.15,results/full/calls/travelplanner__358
travelplanner__359,travelplanner,recall_miss,67,73,manager_agent,manager_agent,True,False,False,6,80,segmented_choice,0.28,results/full/calls/travelplanner__359
travelplanner__360,travelplanner,correct,57,57,stay_agent,verifier_agent,False,True,True,0,133,segmented_choice,0.26,results/full/calls/travelplanner__360
travelplanner__361,travelplanner,recall_miss,120,97,Task_Planner,verifier_agent,False,False,False,23,130,segmented_choice,0.24,results/full/calls/travelplanner__361
travelplanner__362,travelplanner,reduction_drop,145,7,manager_agent,manager_agent,True,False,False,138,164,segmented_choice,0.56,results/full/calls/travelplanner__362
travelplanner__363,travelplanner,final_wrong,97,93,stay_agent,stay_agent,True,False,True,4,138,segmented_choice,0.29,results/full/calls/travelplanner__363
travelplanner__364,travelplanner,reduction_drop,204,200,stay_agent,stay_agent,True,False,True,4,207,segmented_choice,0.16,results/full/calls/travelplanner__364
travelplanner__365,travelplanner,final_wrong,80,37,verifier_agent,stay_agent,False,False,False,43,83,segmented_choice,0.19,results/full/calls/travelplanner__365
travelplanner__366,travelplanner,reduction_drop,1,63,Task_Planner,manager_agent,False,False,False,62,128,segmented_choice,0.25,results/full/calls/travelplanner__366
travelplanner__367,travelplanner,final_wrong,4,27,manager_agent,manager_agent,True,False,False,23,74,segmented_choice,0.07,results/full/calls/travelplanner__367
travelplanner__368,travelplanner,final_wrong,94,72,manager_agent,manager_agent,True,False,False,22,101,segmented_choice,0.51,results/full/calls/travelplanner__368
travelplanner__369,travelplanner,reduction_drop,84,319,Computer_terminal,stay_agent,False,False,False,235,344,segmented_choice,0.15,results/full/calls/travelplanner__369
travelplanner__370,travelplanner,final_wrong,92,84,verifier_agent,stay_agent,False,False,False,8,137,segmented_choice,0.37,results/full/calls/travelplanner__370
travelplanner__371,travelplanner,recall_miss,94,65,manager_agent,manager_agent,True,False,False,29,106,segmented_choice,0.27,results/full/calls/travelplanner__371
travelplanner__372,travelplanner,recall_miss,166,70,verifier_agent,stay_agent,False,False,False,96,175,segmented_choice,0.34,results/full/calls/travelplanner__372
travelplanner__373,travelplanner,final_wrong,104,60,manager_agent,stay_agent,False,False,False,44,109,segmented_choice,0.61,results/full/calls/travelplanner__373
travelplanner__374,travelplanner,recall_miss,146,114,verifier_agent,stay_agent,False,False,False,32,162,segmented_choice,0.32,results/full/calls/travelplanner__374
travelplanner__375,travelplanner,final_wrong,98,109,verifier_agent,manager_agent,False,False,False,11,116,segmented_choice,0.23,results/full/calls/travelplanner__375
travelplanner__376,travelplanner,correct,82,82,transport_agent,manager_agent,False,True,True,0,175,segmented_choice,0.52,results/full/calls/travelplanner__376
travelplanner__377,travelplanner,final_wrong,77,35,Task_Planner,food_attr_agent,False,False,False,42,182,segmented_choice,0.17,results/full/calls/travelplanner__377
travelplanner__378,travelplanner,correct,24,24,manager_agent,manager_agent,True,True,True,0,33,full_context,0.39,results/full/calls/travelplanner__378
travelplanner__379,travelplanner,recall_miss,183,67,Computer_terminal,stay_agent,False,False,False,116,215,segmented_choice,0.38,results/full/calls/travelplanner__379
travelplanner__380,travelplanner,recall_miss,45,49,Computer_terminal,stay_agent,False,False,True,4,86,segmented_choice,0.53,results/full/calls/travelplanner__380
travelplanner__381,travelplanner,direct_wrong,7,14,manager_agent,manager_agent,True,False,False,7,19,full_context,0.49,results/full/calls/travelplanner__381
travelplanner__382,travelplanner,final_wrong,33,143,Computer_terminal,stay_agent,False,False,False,110,156,segmented_choice,0.22,results/full/calls/travelplanner__382
travelplanner__383,travelplanner,recall_miss,199,230,verifier_agent,transport_agent,False,False,False,31,233,segmented_choice,0.14,results/full/calls/travelplanner__383
travelplanner__384,travelplanner,reduction_drop,1,75,Task_Planner,transport_agent,False,False,False,74,211,segmented_choice,0.24,results/full/calls/travelplanner__384
